year,round,constructorId,constructor,n_entries_season,n_mech_season,reliability_mean,reliability_sigma
2020,9,210,Haas F1 Team,18,3,0.8333333333333334,0.06693494407520824
2020,9,211,Racing Point,18,3,0.8333333333333334,0.06693494407520824
2020,9,213,AlphaTauri,18,2,0.8666666666666667,0.06105406265195007
2020,10,1,McLaren,20,1,0.90625,0.05074025880537429
2020,10,3,Williams,20,1,0.90625,0.05074025880537429
2020,10,4,Renault,20,3,0.84375,0.06320623710592894
2020,10,6,Ferrari,20,2,0.875,0.057570773308979785
2020,10,9,Red Bull,20,3,0.84375,0.06320623710592894
2020,10,51,Alfa Romeo,20,1,0.90625,0.05074025880537429
2020,10,131,Mercedes,20,0,0.9375,0.04213749140395263
2020,10,210,Haas F1 Team,20,3,0.84375,0.06320623710592894
2020,10,211,Racing Point,20,3,0.84375,0.06320623710592894
2020,10,213,AlphaTauri,20,2,0.875,0.057570773308979785
2020,11,1,McLaren,22,2,0.8823529411764706,0.054460005868973614
2020,11,3,Williams,22,1,0.9117647058823529,0.04794336748099466
2020,11,4,Renault,22,4,0.8235294117647058,0.06443794794178426
2020,11,6,Ferrari,22,2,0.8823529411764706,0.054460005868973614
2020,11,9,Red Bull,22,4,0.8235294117647058,0.06443794794178426
2020,11,51,Alfa Romeo,22,1,0.9117647058823529,0.04794336748099466
2020,11,131,Mercedes,22,1,0.9117647058823529,0.04794336748099466
2020,11,210,Haas F1 Team,22,3,0.8529411764705882,0.05986473465871852
2020,11,211,Racing Point,22,3,0.8529411764705882,0.05986473465871852
2020,11,213,AlphaTauri,22,2,0.8823529411764706,0.054460005868973614
2020,12,1,McLaren,24,2,0.8888888888888888,0.051665617219475234
2020,12,3,Williams,24,1,0.9166666666666666,0.04543747973385589
2020,12,4,Renault,24,4,0.8333333333333334,0.06126788517448398
2020,12,6,Ferrari,24,2,0.8888888888888888,0.051665617219475234
2020,12,9,Red Bull,24,4,0.8333333333333334,0.06126788517448398
2020,12,51,Alfa Romeo,24,1,0.9166666666666666,0.04543747973385589
2020,12,131,Mercedes,24,1,0.9166666666666666,0.04543747973385589
