year,round,driverId,driver,mu,sigma,event
2023,17,848,Alexander Albon,212.07380447101417,5.51216331225183,quali
2023,17,807,Nico Hülkenberg,184.64441177423257,5.253904701283993,quali
2023,17,858,Logan Sargeant,120.92243068218939,8.183484894540362,quali
2023,17,840,Lance Stroll,202.7505874291084,4.753090256157763,quali
2023,17,859,Liam Lawson,60.8977855060942,8.329317946882435,quali
2023,17,825,Kevin Magnussen,181.8325785849751,4.61772339481154,quali
2023,17,855,Guanyu Zhou,190.59990419832576,6.546072837121763,quali
2023,17,830,Max Verstappen,302.11880189907123,4.4777185670374955,race
2023,17,857,Oscar Piastri,155.45365843144927,8.143063031472611,race
2023,17,846,Lando Norris,241.05140221759936,4.906986838744467,race
2023,17,847,George Russell,247.8678664326669,5.366962094062132,race
2023,17,844,Charles Leclerc,263.8368803115894,4.864602506026019,race
2023,17,4,Fernando Alonso,239.45637109639227,5.032233209139772,race
2023,17,839,Esteban Ocon,222.15761364593826,4.729843404545113,race
2023,17,822,Valtteri Bottas,214.4913676798105,4.419350240595281,race
2023,17,855,Guanyu Zhou,192.97262677201005,6.5328611489374735,race
2023,17,815,Sergio Pérez,247.72243375313994,4.501225768798173,race
2023,17,840,Lance Stroll,203.66583188733196,4.745821035360999,race
2023,17,842,Pierre Gasly,216.15054912185337,4.8429402469371565,race
2023,17,848,Alexander Albon,212.54540570278908,5.486179894542287,race
2023,17,825,Kevin Magnussen,182.82587445363694,4.612810468060756,race
2023,17,852,Yuki Tsunoda,204.3547428411674,5.701485944395229,race
2023,17,807,Nico Hülkenberg,185.66287258234993,5.240982666795884,race
2023,17,859,Liam Lawson,65.61055007593518,8.32827684427287,race
2023,17,1,Lewis Hamilton,263.48150219264625,4.433185284610043,race
2023,18,844,Charles Leclerc,265.233041596329,4.863504505166124,quali
2023,18,846,Lando Norris,242.47196295057068,4.905712481065517,quali
2023,18,1,Lewis Hamilton,264.34549983510294,4.429944830149483,quali
2023,18,832,Carlos Sainz,252.86877685084133,4.54224097748965,quali
2023,18,847,George Russell,249.06566498564015,5.357630778319196,quali
2023,18,830,Max Verstappen,301.5415397174346,4.47330988413615,quali
2023,18,842,Pierre Gasly,217.31434387355907,4.839109620086607,quali
2023,18,839,Esteban Ocon,223.03215229366504,4.723894639739452,quali
2023,18,815,Sergio Pérez,247.65110607012005,4.498406260623837,quali
2023,18,857,Oscar Piastri,159.4714163889276,8.131590306054978,quali
2023,18,852,Yuki Tsunoda,205.46687326169575,5.68529381473157,quali
2023,18,855,Guanyu Zhou,194.65074667570178,6.50874135688812,quali
2023,18,822,Valtteri Bottas,214.5305682333751,4.408443301830603,quali
2023,18,825,Kevin Magnussen,183.652857185486,4.607293191358673,quali
2023,18,817,Daniel Ricciardo,203.9191968171476,4.757946916929355,quali
2023,18,807,Nico Hülkenberg,186.35854540786556,5.226143819885728,quali
2023,18,4,Fernando Alonso,238.13981219960328,5.017887981075259,quali
2023,18,848,Alexander Albon,211.9134718997755,5.473094184780792,quali
2023,18,840,Lance Stroll,203.05912507587806,4.74007052806284,quali
2023,18,858,Logan Sargeant,120.73051157240546,8.177187229587814,quali
2023,18,830,Max Verstappen,302.22571996126726,4.468952432540013,race
2023,18,846,Lando Norris,243.92217933978995,4.901336956172112,race
2023,18,832,Carlos Sainz,253.63351086161563,4.534027387289541,race
2023,18,815,Sergio Pérez,248.18187620795146,4.487981839170625,race
2023,18,847,George Russell,249.062947768678,5.350095418915906,race
2023,18,842,Pierre Gasly,218.26608807416284,4.8281932923372715,race
2023,18,840,Lance Stroll,204.11708336311878,4.731873572531247,race
2023,18,852,Yuki Tsunoda,206.61173846903483,5.660015553806869,race
2023,18,848,Alexander Albon,212.26283441899088,5.43939779595515,race
2023,18,858,Logan Sargeant,125.53163171605075,8.169452397616766,race
2023,18,807,Nico Hülkenberg,187.39074115332804,5.208958569221661,race
2023,18,822,Valtteri Bottas,214.28974499153657,4.402607791157998,race
2023,18,855,Guanyu Zhou,194.76818329547964,6.428745113445912,race
2023,18,825,Kevin Magnussen,184.01092319298132,4.591459821941028,race
2023,18,817,Daniel Ricciardo,203.50881543465806,4.748165988016951,race
2023,18,839,Esteban Ocon,221.36209111497203,4.709053332781102,race
2023,19,844,Charles Leclerc,266.6284616093181,4.862355475272663,quali
2023,19,832,Carlos Sainz,254.78364575804588,4.532695041715959,quali
2023,19,830,Max Verstappen,302.16937958932147,4.4671977364517454,quali
2023,19,817,Daniel Ricciardo,204.8831194267003,4.747576702216049,quali
2023,19,815,Sergio Pérez,248.90777884901405,4.482857224499046,quali
2023,19,1,Lewis Hamilton,264.3378405601047,4.427884433215203,quali
2023,19,857,Oscar Piastri,163.63696437201614,8.125332042249207,quali
2023,19,847,George Russell,249.04846028111882,5.344351427253025,quali
2023,19,822,Valtteri Bottas,215.04129654321054,4.3981847421818125,quali
2023,19,855,Guanyu Zhou,196.77115768096172,6.4137052492202615,quali
2023,19,842,Pierre Gasly,218.75658917580358,4.816709956521997,quali
2023,19,807,Nico Hülkenberg,188.65872513807645,5.202223411057124,quali
2023,19,4,Fernando Alonso,237.81330848534927,5.0101992580539925,quali
2023,19,848,Alexander Albon,212.45567638031523,5.414175769129989,quali
2023,19,852,Yuki Tsunoda,206.8620917374137,5.630823488649117,quali
2023,19,839,Esteban Ocon,221.11312937857102,4.703486247905443,quali
2023,19,825,Kevin Magnussen,184.58113762986477,4.583345402073216,quali
2023,19,840,Lance Stroll,203.98759208916252,4.7272687530741235,quali
2023,19,846,Lando Norris,241.94897493371835,4.887336415012106,quali
2023,19,858,Logan Sargeant,125.39804376375308,8.165097002407391,quali
2023,19,830,Max Verstappen,303.0210088309882,4.463708559496781,race
2023,19,1,Lewis Hamilton,265.34324104855136,4.424604697637671,race
2023,19,844,Charles Leclerc,267.4199809744119,4.852360824713152,race
2023,19,832,Carlos Sainz,255.45395204898531,4.524782191183533,race
2023,19,846,Lando Norris,242.80562527893517,4.876842679685908,race
2023,19,847,George Russell,249.31850961025202,5.318636048966191,race
2023,19,817,Daniel Ricciardo,206.09326911084617,4.743013096147105,race
2023,19,857,Oscar Piastri,167.98498658021882,8.111928204213545,race
2023,19,848,Alexander Albon,213.50756368352165,5.39708451356039,race
2023,19,839,Esteban Ocon,221.42055705561285,4.6883319217446875,race
2023,19,842,Pierre Gasly,218.95452225832832,4.798308271618305,race
2023,19,852,Yuki Tsunoda,207.57355672382874,5.602843383867313,race
2023,19,807,Nico Hülkenberg,189.77029614756958,5.189660570488543,race
2023,19,855,Guanyu Zhou,197.79021586065704,6.3678178521582876,race
2023,19,822,Valtteri Bottas,214.89314029823973,4.39372470073298,race
2023,19,840,Lance Stroll,203.9388345742037,4.722321463230953,race
2023,19,825,Kevin Magnussen,185.0927944116432,4.571830365696269,race
2023,19,815,Sergio Pérez,246.614039455824,4.469738042178337,race
2023,20,830,Max Verstappen,303.8720145153416,4.461225787859564,quali
2023,20,844,Charles Leclerc,268.54277973258155,4.848345490619065,quali
2023,20,840,Lance Stroll,205.32386834744779,4.722021546207826,quali
2023,20,4,Fernando Alonso,239.0409701889592,5.005421255331125,quali
2023,20,1,Lewis Hamilton,265.5329027502303,4.415731274248408,quali
2023,20,847,George Russell,249.95317756288532,5.302517721512502,quali
2023,20,846,Lando Norris,243.303376833526,4.865143719325905,quali
2023,20,832,Carlos Sainz,255.35069649623807,4.521538345011986,quali
2023,20,815,Sergio Pérez,246.53158550819015,4.466782885145038,quali
2023,20,857,Oscar Piastri,171.79950600405238,8.093712593590283,quali
2023,20,807,Nico Hülkenberg,190.99798122317137,5.1825666047955234,quali
2023,20,839,Esteban Ocon,221.39885316697698,4.685027337741425,quali
2023,20,842,Pierre Gasly,218.88605246468265,4.7941244575240125,quali
2023,20,825,Kevin Magnussen,185.82469806523446,4.565572729541934,quali
2023,20,848,Alexander Albon,213.30011808505708,5.388365122584561,quali
2023,20,852,Yuki Tsunoda,207.35287777458623,5.592599644214251,quali
2023,20,817,Daniel Ricciardo,205.84312386916542,4.73740822746465,quali
2023,20,822,Valtteri Bottas,214.30225302376093,4.387907647253242,quali
2023,20,858,Logan Sargeant,128.77279652753273,8.12974360488309,quali
2023,20,855,Guanyu Zhou,196.09106295840743,6.347430326331377,quali
2023,20,830,Max Verstappen,304.59727895625764,4.457035950497446,race
2023,20,846,Lando Norris,244.7628244440091,4.861668831627524,race
2023,20,4,Fernando Alonso,240.43508325043072,4.999075076876711,race
2023,20,815,Sergio Pérez,247.29839084834433,4.459237146231224,race
2023,20,840,Lance Stroll,206.7299176635496,4.7192537440709765,race
2023,20,832,Carlos Sainz,255.28185651771284,4.51744135286167,race
2023,20,842,Pierre Gasly,219.8991832233496,4.784873313588655,race
2023,20,1,Lewis Hamilton,264.87626282197374,4.408527322904272,race
2023,20,852,Yuki Tsunoda,208.5239734726066,5.571083170728118,race
2023,20,839,Esteban Ocon,221.33834873943056,4.680165356639297,race
2023,20,858,Logan Sargeant,133.3860058431285,8.118556817792136,race
2023,20,807,Nico Hülkenberg,191.61494495225045,5.160918919051217,race
2023,20,817,Daniel Ricciardo,205.63000935989137,4.730609984668175,race
2023,20,857,Oscar Piastri,173.8820808544311,7.980667935819495,race
2023,20,825,Kevin Magnussen,185.73993802829202,4.56075836122227,race
2023,20,848,Alexander Albon,211.50081263351328,5.369299016224105,race
2023,21,844,Charles Leclerc,269.92842171523506,4.847105093865029,quali
2023,21,832,Carlos Sainz,256.4302060289415,4.516113117736403,quali
2023,21,830,Max Verstappen,304.5286554119791,4.455243200834071,quali
2023,21,847,George Russell,251.2049759165229,5.294634842275474,quali
2023,21,842,Pierre Gasly,221.1480642581603,4.782385602286259,quali
2023,21,848,Alexander Albon,213.07079420682223,5.364777967819027,quali
2023,21,858,Logan Sargeant,137.6753888129357,8.116338050046856,quali
2023,21,822,Valtteri Bottas,215.19981779820097,4.3848849410701956,quali
2023,21,825,Kevin Magnussen,186.93015499255688,4.559425023098377,quali
2023,21,4,Fernando Alonso,240.50267012062213,4.980334429527871,quali
2023,21,1,Lewis Hamilton,264.3976222404643,4.4029449338321145,quali
2023,21,815,Sergio Pérez,247.07747347201803,4.455008637370213,quali
2023,21,807,Nico Hülkenberg,192.80261084714562,5.153462650851414,quali
2023,21,840,Lance Stroll,207.2504696422459,4.70907579133484,quali
2023,21,817,Daniel Ricciardo,206.01327766939804,4.718805844712746,quali
2023,21,846,Lando Norris,243.90503227637453,4.850898669317816,quali
2023,21,839,Esteban Ocon,221.00982777323415,4.674292472535146,quali
2023,21,855,Guanyu Zhou,195.983572537647,6.333592972587775,quali
2023,21,857,Oscar Piastri,174.73384512643392,7.8778872191951095,quali
2023,21,852,Yuki Tsunoda,207.23407771929195,5.55846360981792,quali
2023,21,830,Max Verstappen,305.37407343047676,4.452007119195094,race
2023,21,844,Charles Leclerc,271.0652377192887,4.841727724445696,race
2023,21,815,Sergio Pérez,248.12533219577384,4.452016792721342,race
2023,21,839,Esteban Ocon,222.31422299919143,4.67216009547488,race
2023,21,840,Lance Stroll,208.6128514402464,4.707319052069967,race
2023,21,832,Carlos Sainz,256.63154046670155,4.503916399387674,race
2023,21,1,Lewis Hamilton,264.25397852017767,4.39926561100097,race
2023,21,847,George Russell,251.12961507644346,5.2871856795857735,race
2023,21,4,Fernando Alonso,240.48947689031536,4.97520970123349,race
2023,21,857,Oscar Piastri,178.4905452197536,7.856554114661967,race
2023,21,842,Pierre Gasly,221.39719798530564,4.766185321596726,race
2023,21,848,Alexander Albon,213.50730538876635,5.34017764589573,race
2023,21,825,Kevin Magnussen,187.82759485633534,4.553406213765903,race
2023,21,817,Daniel Ricciardo,206.18413005087316,4.7023859773653705,race
2023,21,855,Guanyu Zhou,196.69737022343864,6.286454015651969,race
2023,21,858,Logan Sargeant,141.75452893081103,8.095707941546932,race
2023,21,822,Valtteri Bottas,214.86639996799516,4.379193260468823,race
2023,21,846,Lando Norris,241.6691312865591,4.834964322966561,race
2023,22,830,Max Verstappen,306.2123346300677,4.449460932236858,quali
2023,22,844,Charles Leclerc,272.15669153349694,4.837374778689247,quali
2023,22,857,Oscar Piastri,182.48958232410718,7.853655202382878,quali
2023,22,847,George Russell,252.26951597488065,5.277923809701267,quali
2023,22,846,Lando Norris,242.63440216754168,4.828720040683106,quali
2023,22,852,Yuki Tsunoda,208.96852070497243,5.553835492543232,quali
2023,22,4,Fernando Alonso,241.19271159467147,4.964181284732179,quali
2023,22,807,Nico Hülkenberg,194.31592811791174,5.150543004561985,quali
2023,22,815,Sergio Pérez,248.10995747970688,4.449502202120618,quali
2023,22,842,Pierre Gasly,222.14003723877298,4.757849106598266,quali
2023,22,1,Lewis Hamilton,263.7884766405902,4.393712444226657,quali
2023,22,839,Esteban Ocon,222.6929126131155,4.660947027335264,quali
2023,22,840,Lance Stroll,209.25482890780216,4.698470468912785,quali
2023,22,848,Alexander Albon,213.91154391229153,5.319099305681492,quali
2023,22,817,Daniel Ricciardo,206.58476764056357,4.690951393147416,quali
2023,22,832,Carlos Sainz,255.438669765823,4.4943383460789725,quali
2023,22,825,Kevin Magnussen,188.292516029589,4.5446591333614546,quali
2023,22,822,Valtteri Bottas,214.47273477987923,4.374899946511193,quali
2023,22,855,Guanyu Zhou,195.9858686447313,6.270901785145241,quali
2023,22,858,Logan Sargeant,141.38845076567765,8.083890338393996,quali
2023,22,830,Max Verstappen,307.0129420170236,4.4465479059422055,race
2023,22,844,Charles Leclerc,273.2035089290935,4.832111518039992,race
2023,22,847,George Russell,253.5703763715053,5.270173878533058,race
2023,22,815,Sergio Pérez,248.9022760800175,4.44469131908456,race
2023,22,846,Lando Norris,243.46452810369675,4.82038038436752,race
2023,22,857,Oscar Piastri,186.33300948620854,7.842081468962083,race
2023,22,4,Fernando Alonso,241.60711994276787,4.949130313892973,race
2023,22,852,Yuki Tsunoda,210.40968962858048,5.543362139045086,race
2023,22,1,Lewis Hamilton,263.32608885575877,4.388376477389251,race
2023,22,840,Lance Stroll,210.02342849298597,4.6904848725393595,race
2023,22,817,Daniel Ricciardo,207.24826127852276,4.681858892754829,race
2023,22,839,Esteban Ocon,222.62811525479498,4.656990521373141,race
2023,22,842,Pierre Gasly,221.97734026595802,4.752567070168982,race
2023,22,848,Alexander Albon,213.74069937953297,5.310749140636934,race
2023,22,807,Nico Hülkenberg,194.50247085313427,5.129095368721105,race
2023,22,858,Logan Sargeant,144.98129217505942,8.053257752912797,race
2023,22,855,Guanyu Zhou,195.66128493157228,6.252743481991612,race
2023,22,822,Valtteri Bottas,213.6631460072374,4.36811958918138,race
2023,22,825,Kevin Magnussen,187.78900943038622,4.540403405051468,race
2024,1,830,Max Verstappen,307.84069743451374,4.444029026422412,quali
2024,1,844,Charles Leclerc,274.2701709236172,4.82769230605162,quali
2024,1,847,George Russell,254.88644952303255,5.263673639083658,quali
2024,1,832,Carlos Sainz,256.17300998291626,4.489238296753757,quali
2024,1,815,Sergio Pérez,249.5515515476203,4.4391155794418395,quali
2024,1,4,Fernando Alonso,242.3791930195335,4.939514515450558,quali
2024,1,846,Lando Norris,243.9049546335189,4.808700923949342,quali
2024,1,857,Oscar Piastri,189.85190187257925,7.824246272662929,quali
2024,1,1,Lewis Hamilton,262.9740690224001,4.3839964744812985,quali
2024,1,807,Nico Hülkenberg,195.76460349282493,5.123090832717938,quali
2024,1,852,Yuki Tsunoda,211.33975865762827,5.722175436303308,quali
2024,1,840,Lance Stroll,210.48096029276175,4.6800809918326225,quali
2024,1,848,Alexander Albon,213.8737249315909,5.287145335350926,quali
2024,1,817,Daniel Ricciardo,207.4164860652891,4.899680630094878,quali
2024,1,825,Kevin Magnussen,188.39033037656264,4.532995657472232,quali
2024,1,822,Valtteri Bottas,213.46921531587216,4.613755797817978,quali
2024,1,855,Guanyu Zhou,195.64764739383637,6.416325132190709,quali
2024,1,858,Logan Sargeant,148.29688928405798,8.019578090945327,quali
2024,1,839,Esteban Ocon,221.73698425576222,4.647371732051492,quali
2024,1,842,Pierre Gasly,220.70309462494896,4.742193127035842,quali
2024,1,830,Max Verstappen,308.6649047298566,4.441493305658967,race
2024,1,815,Sergio Pérez,250.676682656668,4.438073942337875,race
2024,1,832,Carlos Sainz,257.12282688099344,4.486161160456903,race
2024,1,844,Charles Leclerc,274.63099087696776,4.816281422858384,race
2024,1,847,George Russell,255.67864177971836,5.250368661361301,race
2024,1,846,Lando Norris,244.6207599577777,4.800056315089612,race
2024,1,1,Lewis Hamilton,262.8771363824732,4.381333174358345,race
2024,1,857,Oscar Piastri,193.28685880844142,7.80417842427216,race
2024,1,4,Fernando Alonso,242.3375915345448,4.935153450500044,race
2024,1,840,Lance Stroll,211.22941512500535,4.6728806871558435,race
2024,1,855,Guanyu Zhou,197.37935051834458,6.395262931826256,race
2024,1,825,Kevin Magnussen,189.2817196273987,4.5286450916374195,race
2024,1,817,Daniel Ricciardo,207.78853105194014,4.885559307504364,race
2024,1,852,Yuki Tsunoda,211.32730872394987,5.7137814469265855,race
2024,1,848,Alexander Albon,213.73246323185458,5.279629485814097,race
2024,1,807,Nico Hülkenberg,196.03167161738193,5.104101900942348,race
2024,1,839,Esteban Ocon,221.25087593454484,4.640162618891954,race
2024,1,842,Pierre Gasly,220.02799745845277,4.7333680228792705,race
2024,1,822,Valtteri Bottas,212.72523856342727,4.606877086970497,race
2024,1,858,Logan Sargeant,147.9148635770901,8.007133964146886,race
2024,2,830,Max Verstappen,309.4449922907205,4.4391514316278,quali
2024,2,844,Charles Leclerc,275.61975534360147,4.8119237090087115,quali
2024,2,815,Sergio Pérez,251.59270817421725,4.435547672365636,quali
2024,2,4,Fernando Alonso,243.40500938667657,4.9299632162203295,quali
2024,2,857,Oscar Piastri,196.8666651528092,7.7934747234380115,quali
2024,2,846,Lando Norris,245.20160183926984,4.791037215469642,quali
2024,2,847,George Russell,255.63764661340878,5.245212891699692,quali
2024,2,1,Lewis Hamilton,262.64948639197075,4.3780433378947565,quali
2024,2,852,Yuki Tsunoda,212.52620498562882,5.699757474175449,quali
2024,2,840,Lance Stroll,211.86940917455962,4.6654450496862445,quali
2024,2,860,Oliver Bearman,29.48163034982519,8.333481435300808,quali
2024,2,848,Alexander Albon,213.95308480556076,5.259494926615406,quali
2024,2,825,Kevin Magnussen,189.9797818376769,4.523013734488124,quali
2024,2,817,Daniel Ricciardo,207.78486367202888,4.881892156955422,quali
2024,2,807,Nico Hülkenberg,196.3526799169148,5.087595471625548,quali
2024,2,822,Valtteri Bottas,212.51254697409766,4.602351321668653,quali
2024,2,839,Esteban Ocon,220.71797574115374,4.633194588924702,quali
2024,2,842,Pierre Gasly,219.27953358566936,4.724995617582738,quali
2024,2,858,Logan Sargeant,150.12638301007195,7.947750378992262,quali
2024,2,855,Guanyu Zhou,195.85453925894416,6.375978734259397,quali
2024,2,830,Max Verstappen,310.2132736423636,4.436535863380011,race
2024,2,815,Sergio Pérez,252.6810789231188,4.434241890203932,race
2024,2,844,Charles Leclerc,276.20846733146107,4.803310014676697,race
2024,2,857,Oscar Piastri,200.59846131876944,7.784669153955459,race
2024,2,4,Fernando Alonso,244.2895101071854,4.922002935085194,race
2024,2,847,George Russell,255.85859143667076,5.225663649345218,race
2024,2,860,Oliver Bearman,34.070296826942794,8.333785920013794,race
2024,2,846,Lando Norris,245.22126895878552,4.7755540717053435,race
2024,2,1,Lewis Hamilton,262.28366155912636,4.373649726737778,race
2024,2,807,Nico Hülkenberg,197.52617883852756,5.080971478019419,race
2024,2,848,Alexander Albon,214.4931371806152,5.242332187383865,race
2024,2,825,Kevin Magnussen,190.79945765170623,4.518091200467691,race
2024,2,839,Esteban Ocon,220.60691308178298,4.629262573608109,race
2024,2,858,Logan Sargeant,153.65410062889978,7.926136714778779,race
2024,2,852,Yuki Tsunoda,212.28522215232962,5.688545251042032,race
2024,2,817,Daniel Ricciardo,207.59206190611525,4.8760667775969155,race
2024,2,822,Valtteri Bottas,212.11593322519974,4.596275678202129,race
2024,2,855,Guanyu Zhou,195.45115977093704,6.356883762519406,race
2024,2,840,Lance Stroll,210.89165791857354,4.658088814238268,race
2024,3,830,Max Verstappen,311.02840821783684,4.433359806092524,quali
2024,3,832,Carlos Sainz,258.28564249708575,4.484263917338846,quali
2024,3,815,Sergio Pérez,253.70942705203183,4.431293930196813,quali
2024,3,846,Lando Norris,246.36391738925525,4.770543672408646,quali
2024,3,844,Charles Leclerc,276.1622862544302,4.799236567490676,quali
2024,3,857,Oscar Piastri,204.3632185725166,7.768529727635716,quali
2024,3,847,George Russell,255.95462667516188,5.200842542931664,quali
2024,3,852,Yuki Tsunoda,213.94566665135474,5.677888778056899,quali
2024,3,840,Lance Stroll,211.9386799177348,4.652937890493401,quali
2024,3,4,Fernando Alonso,244.214582711884,4.916401088720012,quali
2024,3,1,Lewis Hamilton,261.73419772920136,4.367153796523725,quali
2024,3,848,Alexander Albon,215.1607722598053,5.2237288970720765,quali
2024,3,822,Valtteri Bottas,212.4647666821812,4.5838972221936345,quali
2024,3,825,Kevin Magnussen,191.57365202772073,4.5112348406257325,quali
2024,3,839,Esteban Ocon,220.39097286689434,4.623686748165859,quali
2024,3,807,Nico Hülkenberg,197.72710692633885,5.059042299868334,quali
2024,3,842,Pierre Gasly,218.7457335596307,4.716537190162087,quali
2024,3,817,Daniel Ricciardo,207.1020208643863,4.86756662898778,quali
2024,3,855,Guanyu Zhou,194.44438833000325,6.337471033244833,quali
2024,3,832,Carlos Sainz,259.56755124055906,4.48282161990988,race
2024,3,844,Charles Leclerc,276.95286197237357,4.789848787310316,race
2024,3,846,Lando Norris,247.50977383238293,4.764224489212556,race
2024,3,857,Oscar Piastri,208.33482930817308,7.7515892313327805,race
2024,3,815,Sergio Pérez,253.97296954261515,4.4193229558141285,race
2024,3,840,Lance Stroll,213.15142001192774,4.648537648470124,race
2024,3,852,Yuki Tsunoda,215.55600645093855,5.663160499673817,race
2024,3,4,Fernando Alonso,244.13973768999873,4.910090364015831,race
2024,3,807,Nico Hülkenberg,199.1081602658834,5.051594483458344,race
2024,3,825,Kevin Magnussen,192.68977322803158,4.507075945846859,race
2024,3,848,Alexander Albon,215.77192027310164,5.200910773745822,race
2024,3,817,Daniel Ricciardo,207.7947891635728,4.852732353017591,race
2024,3,842,Pierre Gasly,218.72196880066676,4.711478179589834,race
2024,3,822,Valtteri Bottas,212.51068020773513,4.565404350194555,race
2024,3,855,Guanyu Zhou,195.68251133616738,6.294398912729874,race
2024,3,839,Esteban Ocon,220.11413205857292,4.616163137713219,race
2024,3,847,George Russell,252.85340753517926,5.172938273160023,race
2024,4,830,Max Verstappen,311.8357926962484,4.430749392676434,quali
2024,4,815,Sergio Pérez,255.08000141404395,4.418147822406454,quali
2024,4,846,Lando Norris,248.7151196322982,4.761330695828489,quali
2024,4,832,Carlos Sainz,260.3184969061001,4.4777617667219385,quali
2024,4,4,Fernando Alonso,245.17525343140184,4.903689324996316,quali
2024,4,857,Oscar Piastri,211.7854383173286,7.733850246570051,quali
2024,4,1,Lewis Hamilton,261.72907768950165,4.365049963113192,quali
2024,4,844,Charles Leclerc,276.53977554269915,4.783283839371487,quali
2024,4,847,George Russell,252.7556005561739,5.166841179974207,quali
2024,4,852,Yuki Tsunoda,216.6938177164998,5.647038972189476,quali
2024,4,817,Daniel Ricciardo,208.6377874376082,4.844488927823592,quali
2024,4,807,Nico Hülkenberg,200.07531472931362,5.042396043350429,quali
2024,4,822,Valtteri Bottas,212.76017027627876,4.554173719803641,quali
2024,4,848,Alexander Albon,215.7248265632302,5.194978483956664,quali
2024,4,839,Esteban Ocon,219.91980788620535,4.611450112991421,quali
2024,4,840,Lance Stroll,212.96404082315357,4.643751786820906,quali
2024,4,842,Pierre Gasly,218.2292734420984,4.704313094996757,quali
2024,4,825,Kevin Magnussen,192.55458212682538,4.503572971942508,quali
2024,4,858,Logan Sargeant,155.4217909724416,7.850347378966976,quali
2024,4,855,Guanyu Zhou,194.1309507028343,6.2751425947304424,quali
2024,4,830,Max Verstappen,312.63796496774535,4.427702753071865,race
2024,4,815,Sergio Pérez,256.21899847628083,4.416706765624285,race
2024,4,832,Carlos Sainz,261.2672086468658,4.473911568682093,race
2024,4,844,Charles Leclerc,276.83949371436324,4.770307621321089,race
2024,4,846,Lando Norris,249.58479666627204,4.753583212061621,race
2024,4,4,Fernando Alonso,245.95487364926836,4.893033134907116,race
2024,4,847,George Russell,252.94840276469077,5.14509366826486,race
2024,4,857,Oscar Piastri,214.75373718548718,7.694606992940559,race
2024,4,1,Lewis Hamilton,261.4155095692662,4.360469713861763,race
2024,4,852,Yuki Tsunoda,217.70281768401185,5.626622623151055,race
2024,4,807,Nico Hülkenberg,201.14864121896724,5.033265893641489,race
2024,4,840,Lance Stroll,213.3394272313689,4.631471640021939,race
2024,4,825,Kevin Magnussen,193.32275860548813,4.4970936170549844,race
2024,4,822,Valtteri Bottas,212.7297065481464,4.550689691028251,race
2024,4,839,Esteban Ocon,219.6748244961284,4.605761516175738,race
2024,4,842,Pierre Gasly,217.87151758605094,4.697227257939838,race
2024,4,858,Logan Sargeant,158.45433751562615,7.807301115335734,race
2024,4,817,Daniel Ricciardo,208.1353090274689,4.835677619074585,race
2024,4,848,Alexander Albon,214.39212029929632,5.18103503855501,race
2024,5,830,Max Verstappen,313.43553154454287,4.425054090534376,quali
2024,5,815,Sergio Pérez,257.3194124361991,4.4154392754009235,quali
2024,5,4,Fernando Alonso,247.2554111959599,4.889967174574585,quali
2024,5,846,Lando Norris,250.63342735004363,4.748921181532689,quali
2024,5,857,Oscar Piastri,218.2083525961822,7.678700995443397,quali
2024,5,844,Charles Leclerc,276.7299685677759,4.766200432467242,quali
2024,5,832,Carlos Sainz,261.2927890298046,4.462191435744902,quali
2024,5,847,George Russell,253.0347177293218,5.124147009072502,quali
2024,5,807,Nico Hülkenberg,202.4798260719668,5.028939624160032,quali
2024,5,822,Valtteri Bottas,213.57726465554788,4.545508915609311,quali
2024,5,840,Lance Stroll,214.0921283105282,4.624460396520729,quali
2024,5,817,Daniel Ricciardo,208.96163950740245,4.827200501563244,quali
2024,5,839,Esteban Ocon,219.94610859794403,4.593938702558532,quali
2024,5,848,Alexander Albon,214.7758617086765,5.161973159825195,quali
2024,5,842,Pierre Gasly,217.86407901141976,4.693724753232459,quali
2024,5,855,Guanyu Zhou,195.36235794086753,6.2460659684072,quali
2024,5,825,Kevin Magnussen,193.87297066898503,4.489192912294752,quali
2024,5,1,Lewis Hamilton,259.6401409245047,4.350083743461406,quali
2024,5,852,Yuki Tsunoda,216.95935488491878,5.613569828718951,quali
2024,5,858,Logan Sargeant,158.1165956409563,7.79684554768067,quali
2024,5,830,Max Verstappen,314.20845712498755,4.421331210884511,race
2024,5,846,Lando Norris,252.04895157075504,4.746681181591071,race
2024,5,815,Sergio Pérez,258.32285375130795,4.411556851683625,race
2024,5,844,Charles Leclerc,276.9637597250302,4.750747483847607,race
2024,5,832,Carlos Sainz,261.71462830086045,4.451760580723154,race
2024,5,847,George Russell,253.54841382638557,5.104324128254338,race
2024,5,4,Fernando Alonso,247.59930469847038,4.871962044174941,race
2024,5,857,Oscar Piastri,220.88502963830592,7.621222993767916,race
2024,5,1,Lewis Hamilton,259.2548601193788,4.344636568746189,race
2024,5,807,Nico Hülkenberg,203.6240284200187,5.018915643176124,race
2024,5,839,Esteban Ocon,220.05479760992964,4.577737712280297,race
2024,5,848,Alexander Albon,214.7714265576104,5.155367005047087,race
2024,5,842,Pierre Gasly,217.67299347932968,4.6876990576843305,race
2024,5,855,Guanyu Zhou,195.6593043521866,6.190277147926208,race
2024,5,840,Lance Stroll,213.55731922397567,4.616836132870047,race
2024,5,825,Kevin Magnussen,193.5334757282934,4.484568599764239,race
2024,5,858,Logan Sargeant,157.53413758787414,7.776753605201263,race
